醫事機構代碼,醫事機構名稱,醫事機構地址,address_clean,latitude,longitude,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5931015721,新進發大藥局,新北市板橋區大同街２４號１樓,新北市板橋區大同街24號1樓,25.0270451,121.4778272,(02)22593926,2594,339,2020/09/15 21:44:46
5931015749,品品藥局,新北市板橋區中山路２段４０２號〈１樓〉,新北市板橋區中山路2段402號〈1樓〉,25.020649,121.482842,(02)29647917,3168,331,2020/09/15 21:44:46
5931015776,亞季藥局,新北市板橋區南雅南路２段１４２巷１１號〈１樓〉,新北市板橋區南雅南路2段142巷11號〈1樓〉,24.9971562,121.4516494,(02)89671131,1620,570,2020/09/15 21:44:46
5931015829,德一藥局,新北市板橋區中山路２段２３８號１樓,新北市板橋區中山路2段238號1樓,25.0180536,121.4784493,(02)29535717,846,530,2020/09/15 21:44:46
5931015874,家碩藥局,新北市板橋區金門街３００號,新北市板橋區金門街300號,24.9856346,121.4290685,(02)26755715,5032,230,2020/09/15 21:44:46
5931015909,向康藥局,新北市板橋區實踐路１４７號１樓,新北市板橋區實踐路147號1樓,25.004406,121.464376,(02)29637248,4816,91,2020/09/15 21:44:46
5931015972,德豐健保藥局,新北市板橋區四川路２段４７巷３弄１號１樓,新北市板橋區四川路2段47巷3弄1號1樓,24.994852,121.454268,(02)89675880,2727,859,2020/09/15 21:44:46
5931015981,立安中西藥局,新北市板橋區後埔街８３號１樓,新北市板橋區後埔街83號1樓,25.0052394,121.4607174,(02)29582241,3868,1570,2020/09/15 21:44:46
5931015990,名安藥局,新北市板橋區龍興街５７號(１樓),新北市板橋區龍興街57號(1樓),25.0010689,121.443156,(02)82751784,4079,480,2020/09/15 21:44:46
5931016077,可安藥局,新北市板橋區南雅南路１段８之６號（１樓）,新北市板橋區南雅南路1段8之6號(1樓),25.007164,121.456779,(02)29650131,3332,800,2020/09/15 21:44:46
5931016111,京躍藥局,新北市板橋區雨農路５２號（１樓）,新北市板橋區雨農路52號(1樓),25.0243169,121.46094,(02)22580669,2305,4481,2020/09/15 21:44:46
5931016139,莊敬健康人生藥局,新北市板橋區莊敬路８７號１樓,新北市板橋區莊敬路87號1樓,25.0264519,121.4728752,(02)22570028,2672,0,2020/09/15 21:44:46
5931016237,幸福健保藥局,新北市板橋區四維路１０６號１樓,新北市板橋區四維路106號1樓,25.024581,121.46579,(02)22530009,4006,506,2020/09/15 21:44:46
5931016273,湯明藥局,新北市板橋區中山路２段３１９號１樓,新北市板橋區中山路2段319號1樓,25.0186589,121.4790378,(02)29571980,3778,430,2020/09/15 21:44:46
5931016308,嘉恩健保藥局,新北市板橋區陽明街４０號２樓,新北市板橋區陽明街40號2樓,25.0220049,121.4659691,(02)22509566,2790,880,2020/09/15 21:44:46
5931016326,楓康藥局,新北市板橋區新海路１１９號１樓,新北市板橋區新海路119號1樓,25.0228939,121.4610038,(02)82582246,5184,0,2020/09/15 21:44:46
5931016335,康匯藥局,新北市板橋區實踐路２０１號１樓,新北市板橋區實踐路201號1樓,25.003039,121.464768,(02)29512610,0,7,2020/09/15 21:44:46
5931016371,廣信健保藥局,新北市板橋區四維路３０４號１樓,新北市板橋區四維路304號1樓,25.0296749,121.4626885,(02)22592918,3923,570,2020/09/15 21:44:46
5931016433,利安社區藥局,新北市板橋區德興街３７巷１４號（１樓）,新北市板橋區德興街37巷14號(1樓),24.99383,121.4540133,(02)89671551,4102,797,2020/09/15 21:44:46
5931016460,力安藥局,新北市板橋區莒光路１９６巷８號（１樓）,新北市板橋區莒光路196巷8號(1樓),25.0226002,121.4737112,(02)22503349,2173,5898,2020/09/15 21:44:46
5931016479,順儷新板藥局,新北市板橋區漢生東路１８７號１樓,新北市板橋區漢生東路187號1樓,25.011829,121.4697979,(02)29512590,4220,1310,2020/09/15 21:44:46
5931016504,仁泰藥局,新北市板橋區四川路２段３３號１樓,新北市板橋區四川路2段33號1樓,24.995356,121.4543895,(02)89672133,5291,897,2020/09/15 21:44:46
5931016531,利安藥師藥局,新北市板橋區南雅西路２段１１７號及１１９號１樓,新北市板橋區南雅西路2段117號及119號1樓,25.0108385,121.4524622,(02)29666951,2085,760,2020/09/15 21:44:46
5931016540,新海藥局,新北市板橋區新海路１２２號１、２樓,新北市板橋區新海路122號1、2樓,25.023015,121.461315,(02)22500190,2556,50,2020/09/15 21:44:46
5931016568,廣欣藥師藥局,新北市板橋區雙十路３段５２號１樓,新北市板橋區雙十路3段52號1樓,25.0314589,121.4710678,(02)22540613,1792,290,2020/09/15 21:44:46
5931016577,廣泰藥師藥局,新北市板橋區館前西路１５０號１樓,新北市板橋區館前西路150號1樓,25.0084729,121.455612,(02)89698381,2786,1524,2020/09/15 21:44:46
5931016586,賜安藥局,新北市板橋區信義路６０號１樓,新北市板橋區信義路60號1樓,24.9937042,121.4571291,(02)29617483,4473,900,2020/09/15 21:44:46
5931016595,宥康婦幼健保藥局,新北市板橋區仁化街３０號１樓,新北市板橋區仁化街30號1樓,25.0315295,121.4749478,(02)82528162,4881,868,2020/09/15 21:44:46
5931016611,民川藥局,新北市板橋區四川路１段９７號１樓,新北市板橋區四川路1段97號1樓,25.0053851,121.4597507,(02)29520090,3208,1398,2020/09/15 21:44:46
5931016675,上嘉藥局,新北市板橋區四維路２９６號１樓,新北市板橋區四維路296號1樓,25.029404,121.46291,(02)22582278,3165,1128,2020/09/15 21:44:46
5931016700,葆康藥局,新北市板橋區四川路２段２４５巷３號１樓,新北市板橋區四川路2段245巷3號1樓,24.9935145,121.4506435,(02)89678373,0,690,2020/09/15 21:44:46
5931016719,王林藥局,新北市板橋區忠孝路２４巷１５號（１樓）,新北市板橋區忠孝路24巷15號(1樓),25.0013246,121.4602326,(02)29636775,5283,330,2020/09/15 21:44:46
5931016737,必生好藥局,新北市板橋區松柏街６７號１樓,新北市板橋區松柏街67號1樓,25.0306593,121.4761842,(02)22511057,2466,271,2020/09/15 21:44:46
5931016755,禾田藥局,新北市板橋區大觀路２段２６５巷１２號（１樓）,新北市板橋區大觀路2段265巷12號(1樓),24.9986635,121.4427864,(02)29659899,1840,540,2020/09/15 21:44:46
5931016791,廣和藥師藥局,新北市板橋區中山路２段１５０號１樓、２樓、３樓,新北市板橋區中山路2段150號1樓、2樓、3樓,25.017005,121.476725,(02)29522070,3087,0,2020/09/15 21:44:46
5931016808,正安健保藥局,新北市板橋區民族路２２４號（１樓）,新北市板橋區民族路224號(1樓),25.0073527,121.4686701,(02)29526813,4843,1268,2020/09/15 21:44:46
5931016826,合佳藥局,新北市板橋區龍興街４７號１樓,新北市板橋區龍興街47號1樓,25.0007978,121.4430721,(02)29683486,756,700,2020/09/15 21:44:46
5931016880,漢民藥局,新北市板橋區漢生東路３４６號（１樓）,新北市板橋區漢生東路346號(1樓),25.0073873,121.4719472,(02)29598168,4505,130,2020/09/15 21:44:46
5931016899,晨晰藥局,新北市板橋區漢生東路３４４號（１樓）,新北市板橋區漢生東路344號(1樓),25.0074667,121.4719289,(02)89536273,5229,820,2020/09/15 21:44:46
5931016915,微笑藥局,新北市板橋區中正路２１１號,新北市板橋區中正路211號,25.0175439,121.456129,(02)29655811,6571,180,2020/09/15 21:44:46
5931016924,裕苠藥局,新北市板橋區裕民街６號,新北市板橋區裕民街6號,25.0292602,121.4623359,(02)22535227,3875,910,2020/09/15 21:44:46
5931016942,金瑞藥局,新北市板橋區和平路１６１巷２４號（１樓）,新北市板橋區和平路161巷24號(1樓),24.9965656,121.4634264,(02)29533188,2439,1383,2020/09/15 21:44:46
5931017001,聯康藥局,新北市板橋區南雅南路２段１３６號（１樓）,新北市板橋區南雅南路2段136號(1樓),24.9965719,121.451834,(02)89674888,4181,40,2020/09/15 21:44:46
5931017029,明豐專業藥局,新北市板橋區四川路１段３２２號１樓,新北市板橋區四川路1段322號1樓,25.0000251,121.4583185,(02)29647542,4176,1660,2020/09/15 21:44:46
5931017047,永欣藥師藥局,新北市板橋區龍興街４６號１樓,新北市板橋區龍興街46號1樓,25.0008538,121.4432717,(02)29687120,5558,590,2020/09/15 21:44:46
5931017056,迦佰麗藥局,新北市板橋區南雅南路２段１１－２４號（１樓）,新北市板橋區南雅南路2段11-24號(1樓),25.001839,121.454031,(02)29648498,4590,520,2020/09/15 21:44:46
5931017065,杏文藥局,新北市板橋區實踐路１８５號（１樓）,新北市板橋區實踐路185號(1樓),25.0033779,121.464614,(02)29565078,0,340,2020/09/15 21:44:46
5931017083,和安藥局,新北市板橋區四川路１段１７１號１樓,新北市板橋區四川路1段171號1樓,25.0053851,121.4597507,(02)29562068,3445,1055,2020/09/15 21:44:46
5931017092,康橋藥局,新北市板橋區文化路１段２７３號,新北市板橋區文化路1段273號,25.0184762,121.464646,(02)22532560,1808,1290,2020/09/15 21:44:46
5931017136,國慶藥局,新北市板橋區國慶路２６８號１樓,新北市板橋區國慶路268號1樓,24.998477,121.4634639,(02)29641680,1440,1320,2020/09/15 21:44:46
5931017163,快樂藥局中山店,新北市板橋區中山路１段１０４號（１樓）,新北市板橋區中山路1段104號(1樓),25.0103365,121.462642,(02)89611366,2387,784,2020/09/15 21:44:46
5931017172,順儷府中藥局,新北市板橋區中山路１段９６號（１樓）,新北市板橋區中山路1段96號(1樓),25.022023,121.484083,(02)29541199,3023,1800,2020/09/15 21:44:46
5931017181,順儷民權藥局,新北市板橋區民權路２３４號１樓,新北市板橋區民權路234號1樓,25.0145397,121.458659,(02)29609555,4432,1297,2020/09/15 21:44:46
5931017190,晴光藥局,新北市板橋區中山路２段２２５號２樓,新北市板橋區中山路2段225號2樓,25.017283,121.476831,(02)29646682,11924,3058,2020/09/15 21:44:46
5931017207,振昌藥局,新北市板橋區溪崑二街１４號１樓,新北市板橋區溪崑二街14號1樓,24.991815,121.428865,(02)26862119,4906,369,2020/09/15 21:44:46
5931017216,康鑫藥局,新北市板橋區文化路１段２０６號１樓,新北市板橋區文化路1段206號1樓,25.0201179,121.4664182,(02)82585135,5553,220,2020/09/15 21:44:46
5931017261,正康新埔藥局,新北市板橋區介壽街４號（１樓）,新北市板橋區介壽街4號(1樓),25.020246,121.466978,(02)82595882,4195,1336,2020/09/15 21:44:46
5931017270,躍獅新埔藥局,新北市板橋區陽明街４７號１樓,新北市板橋區陽明街47號1樓,25.0221979,121.464832,(02)22543932,4312,760,2020/09/15 21:44:46
5931017289,板橋大樹藥局,新北市板橋區忠孝路２８號（１樓）,新北市板橋區忠孝路28號(1樓),25.0017636,121.4602777,(02)29555551,4679,580,2020/09/15 21:44:46
5931017305,躍獅國慶藥局,新北市板橋區國慶路１７９號（１樓）,新北市板橋區國慶路179號(1樓),24.996374,121.462612,(02)29641548,4446,210,2020/09/15 21:44:46
5931017314,大楓藥師藥局,新北市板橋區懷仁街８４號（１樓）,新北市板橋區懷仁街84號(1樓),25.0182572,121.4773349,(02)29560576,5709,730,2020/09/15 21:44:46
5931017341,台安藥局,新北市板橋區中正路２０４號１樓、２樓、３樓,新北市板橋區中正路204號1樓、2樓、3樓,25.0180656,121.4561314,(02)29663600,3683,66,2020/09/15 21:44:46
5931017369,軒源藥局,新北市板橋區信義路１６９號（１樓）,新北市板橋區信義路169號(1樓),24.9921859,121.4589691,(02)29583995,1026,2235,2020/09/15 21:44:46
5931017396,美康四維藥局,新北市板橋區四維路１２２號１樓,新北市板橋區四維路122號1樓,25.0250309,121.465506,(02)22506616,2157,1360,2020/09/15 21:44:46
5931017403,光澤醫美藥局,新北市板橋區四川路１段２１號（１樓）,新北市板橋區四川路1段21號(1樓),25.0070427,121.4593741,(02)29551215,4545,1210,2020/09/15 21:44:46
5931017449,順儷長安藥局,新北市板橋區長安街１３８巷１弄５２號（１樓）,新北市板橋區長安街138巷1弄52號(1樓),25.0100789,121.4739558,(02)29509615,2585,670,2020/09/15 21:44:46
5931017458,吉發藥局,新北市板橋區文化路１段１８８巷５弄１５號１樓,新北市板橋區文化路1段188巷5弄15號1樓,25.019966,121.467316,(02)22577381,3939,871,2020/09/15 21:44:46
5931017476,豐禾藥局,新北市板橋區中山路１段２７９號１樓,新北市板橋區中山路1段279號1樓,25.022023,121.484083,(02)89510666,1141,2719,2020/09/15 21:44:46
5931017494,佑全板橋四川藥局,新北市板橋區四川路１段４７１號１樓,新北市板橋區四川路1段471號1樓,24.997395,121.457293,(02)29559598,698,498,2020/09/15 21:44:46
5931017501,福澤館前藥局,新北市板橋區館前西路１３２號（１樓）,新北市板橋區館前西路132號(1樓),25.0079462,121.4565341,(02)29668399,1783,689,2020/09/15 21:44:46
5931017529,埔全藥局,新北市板橋區忠孝路３３號（１樓）,新北市板橋區忠孝路33號(1樓),25.002026,121.460826,(02)29567309,5511,0,2020/09/15 21:44:46
5931017538,麗森藥師藥局連鎖麗寶藥局,新北市板橋區三民路２段１３３號（１樓）,新北市板橋區三民路2段133號(1樓),25.0153574,121.4793924,(02)29557141,2356,1840,2020/09/15 21:44:46
5931017547,好爸爸藥局,新北市板橋區民治街１０７號１樓,新北市板橋區民治街107號1樓,25.0313637,121.478851,(02)22559955,4742,0,2020/09/15 21:44:46
5931017556,光鹽藥局,新北市板橋區中山路２段８４之２號（２樓）,新北市板橋區中山路2段84之2號(2樓),25.0162461,121.4750647,(02)29552167,1950,716,2020/09/15 21:44:46
5931017574,福安藥局,新北市板橋區國泰街７６巷２４、２６號１樓,新北市板橋區國泰街76巷24、26號1樓,25.0069699,121.467216,(02)29540875,4690,362,2020/09/15 21:44:46
5931017592,重慶藥局,新北市板橋區國慶路１２７號（１樓）,新北市板橋區國慶路127號(1樓),24.9960039,121.46077,(02)29565586,1968,480,2020/09/15 21:44:46
5931017609,莊敬藥局,新北市板橋區莊敬路１６３號（１樓）,新北市板橋區莊敬路163號(1樓),25.0245777,121.4715245,(02)22551105,1457,1070,2020/09/15 21:44:46
5931017618,新埔健保藥局,新北市板橋區自由路２號１樓,新北市板橋區自由路2號1樓,25.0222578,121.4655068,(02)22558878,4283,1460,2020/09/15 21:44:46
5931017627,長頸鹿藥師藥局,新北市板橋區忠孝路１８１號（１樓）,新北市板橋區忠孝路181號(1樓),25.00271,121.464217,(02)29598095,5368,1440,2020/09/15 21:44:46
5931017636,福澤藥局,新北市板橋區南雅南路一段８５號（１樓）,新北市板橋區南雅南路一段85號(1樓),25.0053903,121.4556856,(02)29690013,1821,755,2020/09/15 21:44:46
5931017645,松立藥局,新北市板橋區四川路２段９９之１０號（１樓）,新北市板橋區四川路2段99之10號(1樓),24.9946688,121.4525979,89670100,2380,814,2020/09/15 21:44:46
5931017654,葆康藥局,新北市板橋區四川路２段２４５巷３號（１樓）,新北市板橋區四川路2段245巷3號(1樓),24.9935145,121.4506435,(02)89678373,0,880,2020/09/15 21:44:46
5931017663,盛生藥局,新北市板橋區合宜路９９號（１樓）,新北市板橋區合宜路99號(1樓),24.9984915,121.4479173,(02)89697299,3649,290,2020/09/15 21:44:46
5931020017,建宏藥局,新北市三重區名源街１６號,新北市三重區名源街16號,25.060642,121.481995,(02)29714533,8,1153,2020/09/15 21:44:46
5931020044,唯安藥局,新北市三重區五華街１３０號,新北市三重區五華街130號,25.083599,121.4916259,(02)29875750,2349,340,2020/09/15 21:44:46
5931020133,上豪藥局,新北市三重區中正北路２２０號１樓,新北市三重區中正北路220號1樓,25.0675798,121.4821269,(02)29820399,3790,300,2020/09/15 21:44:46
5931020320,優達藥局,新北市三重區大智街１０８號１Ｆ,新北市三重區大智街108號1F,25.066606,121.493005,(02)29803986,6129,1457,2020/09/15 21:44:46
5931020400,新迪化中西藥局,新北市三重區三陽路２７號１樓,新北市三重區三陽路27號1樓,25.059037,121.485534,(02)29884755,1266,400,2020/09/15 21:44:46
5931020428,久泰藥局,新北市三重區仁愛街３６號,新北市三重區仁愛街36號,25.0718847,121.4962908,(02)29735880,1958,1444,2020/09/15 21:44:46
